Chip Run Info,C:\Users\eva\Documents\Fluidigm\Result\DB\Amol\Amol progenitor 96.96 index sort\141023EES Amol index plate1\ChipRun.bml,1361995086,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2014-10-23 14:23:53,00:31:00,BIOMARKHD151
Application Version,4.1.2
Application Build,20140110.1735
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
S95-A29, P1 H11,Unknown,1,Rb1,Test,13.8699510522076,1,Pass,0.0203271675735251,81.1600477316857,999,1,
S95-A30, P1 H11,Unknown,1,cbx6,Test,25.9963033274158,1,Pass,0.0203271675735251,83.9065756698927,999,1,
S95-A31, P1 H11,Unknown,1,Csf1r,Test,12.4189280561513,1,Pass,0.0203271675735251,83.344180654382,999,1,
S95-A32, P1 H11,Unknown,1,Itga2b,Test,10.6840158056182,0,Fail,0.0203271675735251,999,79.018251673006,0,
S95-A33, P1 H11,Unknown,1,ndn,Test,18.0071406135818,0,Fail,0.0203271675735251,999,82.1687775041649,0,
S95-A34, P1 H11,Unknown,1,Runx1,Test,12.0145752868103,1,Pass,0.0203271675735251,84.7717412611516,999,1,
S95-A35, P1 H11,Unknown,1,zbtb20,Test,18.6558365943065,1,Pass,0.0203271675735251,80.9013899884986,999,1,
S95-A36, P1 H11,Unknown,1,Hhex ,Test,14.5092438301205,1,Pass,0.0203271675735251,83.3136967497189,999,1,
S95-A37, P1 H11,Unknown,1,Ccnd3,Test,12.0377240852481,0,Pass,0.0203271675735251,84.9011540789477,78.9611871472375,0.368360220642622,
S95-A38, P1 H11,Unknown,1,Dnmt3a,Test,13.5792741862582,1,Pass,0.0203271675735251,82.1133348847175,999,1,
S95-A39, P1 H11,Unknown,1,Gapdh,Test,8.70234443203321,1,Pass,0.0203271675735251,84.1676447896563,999,1,
S95-A40, P1 H11,Unknown,1,Kit,Test,10.282674612732,1,Pass,0.0203271675735251,80.8710815808365,999,1,
S95-A41, P1 H11,Unknown,1,Sfpi,Test,11.1438623389765,1,Pass,0.0203271675735251,83.0401791087932,999,1,
S95-A42, P1 H11,Unknown,1,Cbx7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S95-A43, P1 H11,Unknown,1,Epor,Test,999,0,Fail,0.0203271675735251,999,999,0,
S95-A44, P1 H11,Unknown,1,Ldb1,Test,12.9698521604824,1,Pass,0.0203271675735251,83.375238209175,999,1,
S95-A45, P1 H11,Unknown,1,Nfat5,Test,14.3379967805868,1,Pass,0.0203271675735251,81.8493226338875,999,1,
S95-A46, P1 H11,Unknown,1,Tcf15,Test,999,0,Fail,0.0203271675735251,999,999,0,
S95-A47, P1 H11,Unknown,1,Zfp37,Test,18.3823938944303,0,Fail,0.0203271675735251,999,999,0,
S95-A48, P1 H11,Unknown,1,Klf1,Test,17.0019847729035,0,Fail,0.0203271675735251,999,81.5898958954135,0,
S95-A54, P1 H11,Unknown,1,Ccne1,Test,17.2656038931857,1,Pass,0.0203271675735251,83.3986490261289,999,1,
S95-A53, P1 H11,Unknown,1,Slamf1,Test,19.0528513844848,0,Fail,0.0203271675735251,999,999,0,
S95-A52, P1 H11,Unknown,1,Lmo2,Test,10.9056357254556,1,Pass,0.0203271675735251,81.8278063144247,999,1,
S95-A51, P1 H11,Unknown,1,Gata1,Test,26.553283526409,1,Pass,0.0203271675735251,81.2890016991364,999,1,
S95-A50, P1 H11,Unknown,1,Dntt,Test,24.1786709562471,1,Pass,0.0203271675735251,80.1564248396613,999,1,
S95-A49, P1 H11,Unknown,1,Cd34,Test,9.69166874411784,1,Pass,0.0203271675735251,80.8475862664506,999,1,
S95-A60, P1 H11,Unknown,1,Nfe2,Test,14.6206194031648,0.960081548078185,Pass,0.0203271675735251,84.0308347947544,999,1,
S95-A59, P1 H11,Unknown,1,Zfp612,Test,21.9830877998829,0,Fail,0.0203271675735251,999,999,0,
S95-A58, P1 H11,Unknown,1,Tcf3,Test,11.5166682592693,1,Pass,0.0203271675735251,85.3520456454689,999,1,
S95-A57, P1 H11,Unknown,1,Nkx2-3,Test,19.8860906384194,0,Fail,0.0203271675735251,999,78.9488877866457,0,
S95-A56, P1 H11,Unknown,1,Ly6a,Test,15.0642887764825,1,Pass,0.0203271675735251,78.6061220964471,999,1,
S95-A55, P1 H11,Unknown,1,Etv6,Test,10.8620452504342,1,Pass,0.0203271675735251,81.3266709127111,999,1,
S95-A66, P1 H11,Unknown,1,CDK2,Test,13.3704584532108,1,Pass,0.0203271675735251,82.9236882725577,999,1,
S95-A65, P1 H11,Unknown,1,Tal1,Test,15.3640513434844,1,Pass,0.0203271675735251,84.616879654669,999,1,
S95-A64, P1 H11,Unknown,1,Meis1,Test,13.2471464841067,1,Pass,0.0203271675735251,79.2096961615917,999,1,
S95-A63, P1 H11,Unknown,1,Gata2,Test,14.686091012896,1,Pass,0.0203271675735251,84.7931669896651,999,1,
S95-A62, P1 H11,Unknown,1,Ebf1,Test,16.8557410750502,1,Pass,0.0203271675735251,80.7268729387015,999,1,
S95-A61, P1 H11,Unknown,1,Cd48,Test,15.9004504975516,1,Pass,0.0203271675735251,81.5512844585193,999,1,
S95-A72, P1 H11,Unknown,1,Pbx1,Test,12.6201390360565,0,Fail,0.0203271675735251,999,999,0,
S95-A71, P1 H11,Unknown,1,Zfpm1,Test,15.2469365871859,1,Pass,0.0203271675735251,83.9332671781804,999,1,
S95-A70, P1 H11,Unknown,1,Tcf7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S95-A69, P1 H11,Unknown,1,Notch1,Test,14.6719034152077,0,Pass,0.0203271675735251,83.8970540830208,74.9263436141638,0.749403133869448,
S95-A68, P1 H11,Unknown,1,Lyl1,Test,14.1203690081893,1,Pass,0.0203271675735251,87.6558202945723,999,1,
S95-A67, P1 H11,Unknown,1,Ezh1,Test,13.7047336082287,1,Pass,0.0203271675735251,80.1698967894024,999,1,
S95-A78, P1 H11,Unknown,1,CDK4,Test,10.5605303601969,1,Pass,0.0203271675735251,82.8602819857375,999,1,
S95-A77, P1 H11,Unknown,1,Tcfe2a,Test,11.5536818592959,1,Pass,0.0203271675735251,84.1401470804525,999,1,
S95-A76, P1 H11,Unknown,1,Mpl,Test,13.3467442121444,0,Fail,0.0203271675735251,999,78.6398973626948,0,
S95-A75, P1 H11,Unknown,1,Gfi1b,Test,20.345060494303,0,Fail,0.0203271675735251,999,78.3688650947335,0,
S95-A74, P1 H11,Unknown,1,Egr1,Test,14.72781378636,1,Pass,0.0203271675735251,81.7071070635516,999,1,
S95-A73, P1 H11,Unknown,1,Cdkn1a,Test,999,0,Fail,0.0203271675735251,999,999,0,
S95-A84, P1 H11,Unknown,1,pbx3,Test,19.525932725649,0,Fail,0.0203271675735251,999,81.1546692808062,0,
S95-A83, P1 H11,Unknown,1,Cebpb,Test,14.8847452266044,0,Pass,0.0203271675735251,87.9925558051818,81.9052820983992,0.709382822694059,
S95-A82, P1 H11,Unknown,1,TEK,Test,25.2519453060892,0,Fail,0.0203271675735251,999,81.0227564796892,0,
S95-A81, P1 H11,Unknown,1,Prdm5,Test,19.4221100080632,1,Pass,0.0203271675735251,79.9199530540432,999,1,
S95-A80, P1 H11,Unknown,1,Mdm2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S95-A79, P1 H11,Unknown,1,GMNN,Test,12.1787243156469,1,Pass,0.0203271675735251,80.2741061778821,999,1,
S95-A90, P1 H11,Unknown,1,CDK6,Test,10.1738660695187,1,Pass,0.0203271675735251,80.7494385391337,999,1,
S95-A89, P1 H11,Unknown,1,Trp53,Test,12.3188314533453,1,Pass,0.0203271675735251,83.3780876999197,999,1,
S95-A88, P1 H11,Unknown,1,Myb,Test,9.44002799357184,1,Pass,0.0203271675735251,82.1535826612978,999,1,
S95-A87, P1 H11,Unknown,1,Hlf,Test,14.4261155727706,1,Pass,0.0203271675735251,81.0388126402451,999,1,
S95-A86, P1 H11,Unknown,1,Ezh2,Test,11.5345256615555,1,Pass,0.0203271675735251,77.0743827630294,999,1,
S95-A85, P1 H11,Unknown,1,Cdkn1b,Test,15.7664542795623,1,Pass,0.0203271675735251,82.6475236312608,999,1,
S95-A96, P1 H11,Unknown,1,Runx1t1,Test,18.3175481608003,1,Pass,0.0203271675735251,81.350134856634,999,1,
S95-A95, P1 H11,Unknown,1,Erg,Test,13.6190723393865,1,Pass,0.0203271675735251,85.6374141663822,999,1,
S95-A94, P1 H11,Unknown,1,Tgm2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S95-A93, P1 H11,Unknown,1,Prmt2,Test,26.634480922406,0,Fail,0.0203271675735251,999,999,0,
S95-A92, P1 H11,Unknown,1,mettl7a1,Test,14.1700067496202,1,Pass,0.0203271675735251,84.5367599941158,999,1,
S95-A91, P1 H11,Unknown,1,Hk3,Test,11.6370809198069,1,Pass,0.0203271675735251,84.0704850361944,999,1,
S05-A01, P1 A5,Unknown,1,Actb,Test,10.4332996604892,1,Pass,0.0203271675735251,83.5895850481293,999,1,
S05-A02, P1 A5,Unknown,1,Cdkn2d,Test,22.2600809232154,0,Fail,0.0203271675735251,999,80.3040472301117,0,
S05-A03, P1 A5,Unknown,1,Fgd5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A04, P1 A5,Unknown,1,Hoxb5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A05, P1 A5,Unknown,1,Myc,Test,12.2587643292411,1,Pass,0.0203271675735251,83.6790990122626,999,1,
S05-A06, P1 A5,Unknown,1,vwf,Test,19.9548045267758,0,Pass,0.0203271675735251,85.543048869567,79.2332087293643,0.476286776775596,
S05-A07, P1 A5,Unknown,1,Cdt1,Test,14.5338491859732,1,Pass,0.0203271675735251,81.2907665543346,999,1,
S05-A08, P1 A5,Unknown,1,Ikzf1,Test,14.7970626183144,1,Pass,0.0203271675735251,82.7269044242037,999,1,
S05-A09, P1 A5,Unknown,1,Mitf,Test,16.429936579366,1,Pass,0.0203271675735251,81.2193469794933,999,1,
S05-A10, P1 A5,Unknown,1,Rbl1,Test,15.0131654085495,1,Pass,0.0203271675735251,80.0787287278536,999,1,
S05-A11, P1 A5,Unknown,1,Trib2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A12, P1 A5,Unknown,1,Fli1,Test,14.6511285354827,1,Pass,0.0203271675735251,85.6975721306077,999,1,
S05-A13, P1 A5,Unknown,1,Ccnd1,Test,24.993351570255,0,Fail,0.0203271675735251,999,78.296391622573,0,
S05-A14, P1 A5,Unknown,1,Cebpa,Test,12.6648793985541,1,Pass,0.0203271675735251,78.9337319600408,999,1,
S05-A15, P1 A5,Unknown,1,Flt3,Test,15.3757296953042,1,Pass,0.0203271675735251,81.554861561697,999,1,
S05-A16, P1 A5,Unknown,1,Il7r,Test,19.5070991297572,0,Fail,0.0203271675735251,999,75.9608776509137,0,
S05-A17, P1 A5,Unknown,1,Nfil3,Test,16.894214720216,0,Fail,0.0203271675735251,999,74.7919808510303,0,
S05-A18, P1 A5,Unknown,1,Cbfa2t3,Test,14.4047911413525,1,Pass,0.0203271675735251,87.1640044598772,999,1,
S05-A19, P1 A5,Unknown,1,Cebpe,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A20, P1 A5,Unknown,1,IKZF2,Test,14.7575464738234,0,Fail,0.0203271675735251,999,999,0,
S05-A21, P1 A5,Unknown,1,Mllt3,Test,15.4221472157737,1,Pass,0.0203271675735251,82.9128738634457,999,1,
S05-A22, P1 A5,Unknown,1,Rbl2,Test,15.5528175549554,1,Pass,0.0203271675735251,81.332340334937,999,1,
S05-A23, P1 A5,Unknown,1,trib3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A24, P1 A5,Unknown,1,Gfi1,Test,15.7981692161837,1,Pass,0.0203271675735251,85.2877702095398,999,1,
S05-A25, P1 A5,Unknown,1,Ccnd2,Test,14.493853783414,1,Pass,0.0203271675735251,85.1445870139909,999,1,
S05-A26, P1 A5,Unknown,1,Csf2rb,Test,14.2043817990009,1,Pass,0.0203271675735251,81.3357557964135,999,1,
S05-A27, P1 A5,Unknown,1,Fos,Test,14.4866362617228,1,Pass,0.0203271675735251,83.2818168885109,999,1,
S05-A28, P1 A5,Unknown,1,Jun,Test,14.9521185621041,0,Fail,0.0203271675735251,999,999,0,
S05-A29, P1 A5,Unknown,1,Rb1,Test,14.4673051170157,1,Pass,0.0203271675735251,81.1509525852135,999,1,
S05-A30, P1 A5,Unknown,1,cbx6,Test,15.1034703085453,1,Pass,0.0203271675735251,84.1820451758152,999,1,
S05-A31, P1 A5,Unknown,1,Csf1r,Test,16.2889013775328,1,Pass,0.0203271675735251,83.2652839206187,999,1,
S05-A32, P1 A5,Unknown,1,Itga2b,Test,17.8108110042782,0,Fail,0.0203271675735251,999,82.389985538817,0,
S05-A33, P1 A5,Unknown,1,ndn,Test,18.857235050587,1,Pass,0.0203271675735251,86.92468199343,999,1,
S05-A34, P1 A5,Unknown,1,Runx1,Test,14.7251903240769,1,Pass,0.0203271675735251,84.7668232301378,999,1,
S05-A35, P1 A5,Unknown,1,zbtb20,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A36, P1 A5,Unknown,1,Hhex ,Test,14.0617127113034,1,Pass,0.0203271675735251,83.7679660936953,999,1,
S05-A37, P1 A5,Unknown,1,Ccnd3,Test,15.4615271244917,1,Pass,0.0203271675735251,85.0833806502446,999,1,
S05-A38, P1 A5,Unknown,1,Dnmt3a,Test,15.1496497365522,1,Pass,0.0203271675735251,82.1266808965202,999,1,
S05-A39, P1 A5,Unknown,1,Gapdh,Test,10.4328139757405,1,Pass,0.0203271675735251,83.6928747136964,999,1,
S05-A40, P1 A5,Unknown,1,Kit,Test,12.6745543612106,1,Pass,0.0203271675735251,80.8553613937288,999,1,
S05-A41, P1 A5,Unknown,1,Sfpi,Test,13.9836177378255,1,Pass,0.0203271675735251,82.961680712613,999,1,
S05-A42, P1 A5,Unknown,1,Cbx7,Test,16.973557808851,1,Pass,0.0203271675735251,81.9245598824926,999,1,
S05-A43, P1 A5,Unknown,1,Epor,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A44, P1 A5,Unknown,1,Ldb1,Test,14.4609256400565,1,Pass,0.0203271675735251,83.2903420953264,999,1,
S05-A45, P1 A5,Unknown,1,Nfat5,Test,14.977957447899,1,Pass,0.0203271675735251,81.9030398305525,999,1,
S05-A46, P1 A5,Unknown,1,Tcf15,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A47, P1 A5,Unknown,1,Zfp37,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A48, P1 A5,Unknown,1,Klf1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A54, P1 A5,Unknown,1,Ccne1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A53, P1 A5,Unknown,1,Slamf1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A52, P1 A5,Unknown,1,Lmo2,Test,12.0026900988074,1,Pass,0.0203271675735251,81.8043539840157,999,1,
S05-A51, P1 A5,Unknown,1,Gata1,Test,22.7836845852873,0,Fail,0.0203271675735251,999,86.400016206283,0,
S05-A50, P1 A5,Unknown,1,Dntt,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A49, P1 A5,Unknown,1,Cd34,Test,12.0037409395848,1,Pass,0.0203271675735251,80.8583841088059,999,1,
S05-A60, P1 A5,Unknown,1,Nfe2,Test,15.575066337509,1,Pass,0.0203271675735251,84.3291847838136,999,1,
S05-A59, P1 A5,Unknown,1,Zfp612,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A58, P1 A5,Unknown,1,Tcf3,Test,12.709531865459,1,Pass,0.0203271675735251,85.3694224963915,999,1,
S05-A57, P1 A5,Unknown,1,Nkx2-3,Test,21.2901091744631,1,Pass,0.0203271675735251,89.8956479425672,999,1,
S05-A56, P1 A5,Unknown,1,Ly6a,Test,16.2878457273939,1,Pass,0.0203271675735251,78.6785949722157,999,1,
S05-A55, P1 A5,Unknown,1,Etv6,Test,12.7429780333519,1,Pass,0.0203271675735251,81.3224871965706,999,1,
S05-A66, P1 A5,Unknown,1,CDK2,Test,14.8263216461039,1,Pass,0.0203271675735251,82.9628460536049,999,1,
S05-A65, P1 A5,Unknown,1,Tal1,Test,17.4342204510528,1,Pass,0.0203271675735251,84.0895068653662,999,1,
S05-A64, P1 A5,Unknown,1,Meis1,Test,14.5602945984125,1,Pass,0.0203271675735251,78.9173973450287,999,1,
S05-A63, P1 A5,Unknown,1,Gata2,Test,16.4356973470852,0,Pass,0.0203271675735251,84.800999170189,77.813924201687,0.777230099532422,
S05-A62, P1 A5,Unknown,1,Ebf1,Test,21.171600659225,0,Fail,0.0203271675735251,999,77.6263718743624,0,
S05-A61, P1 A5,Unknown,1,Cd48,Test,17.1044738870107,1,Pass,0.0203271675735251,81.7294241079033,999,1,
S05-A72, P1 A5,Unknown,1,Pbx1,Test,22.1107664950107,1,Fail,0.0203271675735251,81.2501077242161,999,1,
S05-A71, P1 A5,Unknown,1,Zfpm1,Test,15.2158880335655,1,Pass,0.0203271675735251,84.1148356798232,999,1,
S05-A70, P1 A5,Unknown,1,Tcf7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A69, P1 A5,Unknown,1,Notch1,Test,16.8926766809896,0,Pass,0.0203271675735251,84.0073758422135,74.9429963995795,0.747446055864577,
S05-A68, P1 A5,Unknown,1,Lyl1,Test,15.5405978451966,1,Pass,0.0203271675735251,87.6417596603952,999,1,
S05-A67, P1 A5,Unknown,1,Ezh1,Test,15.7048060853391,1,Pass,0.0203271675735251,80.1891769523951,999,1,
S05-A78, P1 A5,Unknown,1,CDK4,Test,12.5268857128641,1,Pass,0.0203271675735251,82.8906105971324,999,1,
S05-A77, P1 A5,Unknown,1,Tcfe2a,Test,12.4234351273537,1,Pass,0.0203271675735251,84.1400767328838,999,1,
S05-A76, P1 A5,Unknown,1,Mpl,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A75, P1 A5,Unknown,1,Gfi1b,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A74, P1 A5,Unknown,1,Egr1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A73, P1 A5,Unknown,1,Cdkn1a,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A84, P1 A5,Unknown,1,pbx3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A83, P1 A5,Unknown,1,Cebpb,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A82, P1 A5,Unknown,1,TEK,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A81, P1 A5,Unknown,1,Prdm5,Test,15.4939955861304,1,Pass,0.0203271675735251,80.329970735555,999,1,
S05-A80, P1 A5,Unknown,1,Mdm2,Test,17.5761610140093,1,Pass,0.0203271675735251,79.6988520976223,999,1,
S05-A79, P1 A5,Unknown,1,GMNN,Test,15.8556957337894,1,Pass,0.0203271675735251,80.286732497827,999,1,
S05-A90, P1 A5,Unknown,1,CDK6,Test,12.7352301245476,1,Pass,0.0203271675735251,80.7949884484944,999,1,
S05-A89, P1 A5,Unknown,1,Trp53,Test,14.515225286924,1,Pass,0.0203271675735251,83.3643614907754,999,1,
S05-A88, P1 A5,Unknown,1,Myb,Test,11.6096716060996,1,Pass,0.0203271675735251,82.2089867425056,999,1,
S05-A87, P1 A5,Unknown,1,Hlf,Test,14.0267323664206,1,Pass,0.0203271675735251,81.145469601996,999,1,
S05-A86, P1 A5,Unknown,1,Ezh2,Test,13.6416239150101,1,Pass,0.0203271675735251,77.012120053835,999,1,
S05-A85, P1 A5,Unknown,1,Cdkn1b,Test,17.8471408465642,1,Pass,0.0203271675735251,82.6955993753394,999,1,
S05-A96, P1 A5,Unknown,1,Runx1t1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A95, P1 A5,Unknown,1,Erg,Test,14.3532088657263,1,Pass,0.0203271675735251,85.7093372161786,999,1,
S05-A94, P1 A5,Unknown,1,Tgm2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A93, P1 A5,Unknown,1,Prmt2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S05-A92, P1 A5,Unknown,1,mettl7a1,Test,16.2983078877422,1,Pass,0.0203271675735251,84.1135113298543,999,1,
S05-A91, P1 A5,Unknown,1,Hk3,Test,15.0032370170534,1,Pass,0.0203271675735251,84.0538517834447,999,1,
S94-A01, P1 H10,Unknown,1,Actb,Test,11.6752856324134,1,Pass,0.0203271675735251,83.0937548350763,999,1,
S94-A02, P1 H10,Unknown,1,Cdkn2d,Test,17.3132186880686,1,Pass,0.0203271675735251,84.1035295812189,999,1,
S94-A03, P1 H10,Unknown,1,Fgd5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A04, P1 H10,Unknown,1,Hoxb5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A05, P1 H10,Unknown,1,Myc,Test,12.528488198855,1,Pass,0.0203271675735251,83.2749864794314,999,1,
S94-A06, P1 H10,Unknown,1,vwf,Test,16.8278767290182,0,Pass,0.0203271675735251,85.1873686296445,78.7029039825515,0.446226494464185,
S94-A07, P1 H10,Unknown,1,Cdt1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A08, P1 H10,Unknown,1,Ikzf1,Test,14.6292480559997,1,Pass,0.0203271675735251,82.3854992765621,999,1,
S94-A09, P1 H10,Unknown,1,Mitf,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A10, P1 H10,Unknown,1,Rbl1,Test,16.8269152560465,1,Pass,0.0203271675735251,79.9802122722137,999,1,
S94-A11, P1 H10,Unknown,1,Trib2,Test,12.7062486943614,1,Pass,0.0203271675735251,80.8192271047124,999,1,
S94-A12, P1 H10,Unknown,1,Fli1,Test,16.7853274001064,1,Pass,0.0203271675735251,85.583389953197,999,1,
S94-A13, P1 H10,Unknown,1,Ccnd1,Test,24.4431423752056,0,Fail,0.0203271675735251,999,78.7837492674933,0,
S94-A14, P1 H10,Unknown,1,Cebpa,Test,16.1103644953004,1,Pass,0.0203271675735251,78.8182007796539,999,1,
S94-A15, P1 H10,Unknown,1,Flt3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A16, P1 H10,Unknown,1,Il7r,Test,19.5348774415104,0,Fail,0.0203271675735251,999,71.6744106701864,0,
S94-A17, P1 H10,Unknown,1,Nfil3,Test,13.9481635403354,0,Fail,0.0203271675735251,999,74.7772686735918,0,
S94-A18, P1 H10,Unknown,1,Cbfa2t3,Test,15.2512688753121,0,Pass,0.0203271675735251,86.924368363057,75.6461287079004,0.643039691348356,
S94-A19, P1 H10,Unknown,1,Cebpe,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A20, P1 H10,Unknown,1,IKZF2,Test,14.899952157338,0,Fail,0.0203271675735251,999,82.3836358252934,0,
S94-A21, P1 H10,Unknown,1,Mllt3,Test,15.043495693632,1,Pass,0.0203271675735251,82.8599521531331,999,1,
S94-A22, P1 H10,Unknown,1,Rbl2,Test,16.2432184502297,1,Pass,0.0203271675735251,80.9171100115402,999,1,
S94-A23, P1 H10,Unknown,1,trib3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A24, P1 H10,Unknown,1,Gfi1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A25, P1 H10,Unknown,1,Ccnd2,Test,16.6380300254746,1,Pass,0.0203271675735251,85.1063419064464,999,1,
S94-A26, P1 H10,Unknown,1,Csf2rb,Test,16.1867604366617,0,Fail,0.0203271675735251,999,78.3288909718504,0,
S94-A27, P1 H10,Unknown,1,Fos,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A28, P1 H10,Unknown,1,Jun,Test,13.251608429648,0,Fail,0.0203271675735251,999,999,0,
S94-A29, P1 H10,Unknown,1,Rb1,Test,14.7644805140496,1,Pass,0.0203271675735251,81.1067638110878,999,1,
S94-A30, P1 H10,Unknown,1,cbx6,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A31, P1 H10,Unknown,1,Csf1r,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A32, P1 H10,Unknown,1,Itga2b,Test,16.6998723038251,0,Fail,0.0203271675735251,999,82.3949050342101,0,
S94-A33, P1 H10,Unknown,1,ndn,Test,23.68004478387,0,Fail,0.0203271675735251,999,77.2018627968321,0,
S94-A34, P1 H10,Unknown,1,Runx1,Test,13.4260993278813,0,Pass,0.0203271675735251,84.585394303668,74.9992828330117,0.70860239595686,
S94-A35, P1 H10,Unknown,1,zbtb20,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A36, P1 H10,Unknown,1,Hhex ,Test,13.7071857043345,1,Pass,0.0203271675735251,83.6698034264917,999,1,
S94-A37, P1 H10,Unknown,1,Ccnd3,Test,21.2998146422483,0,Pass,0.0203271675735251,84.896953879035,78.3440803369846,0.652601043131671,
S94-A38, P1 H10,Unknown,1,Dnmt3a,Test,18.383890955457,0,Fail,0.0203271675735251,999,77.077904029631,0,
S94-A39, P1 H10,Unknown,1,Gapdh,Test,10.9469190679086,1,Pass,0.0203271675735251,83.0045243825527,999,1,
S94-A40, P1 H10,Unknown,1,Kit,Test,12.7042126335353,1,Pass,0.0203271675735251,80.7445986249064,999,1,
S94-A41, P1 H10,Unknown,1,Sfpi,Test,15.0904026872495,1,Pass,0.0203271675735251,82.8661975641478,999,1,
S94-A42, P1 H10,Unknown,1,Cbx7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A43, P1 H10,Unknown,1,Epor,Test,15.6343873563946,1,Pass,0.0203271675735251,83.0229005094692,999,1,
S94-A44, P1 H10,Unknown,1,Ldb1,Test,11.9615337633658,1,Pass,0.0203271675735251,83.2578615706438,999,1,
S94-A45, P1 H10,Unknown,1,Nfat5,Test,24.2294943870027,0,Fail,0.0203271675735251,999,77.1382725889333,0,
S94-A46, P1 H10,Unknown,1,Tcf15,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A47, P1 H10,Unknown,1,Zfp37,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A48, P1 H10,Unknown,1,Klf1,Test,16.4086380601237,1,Pass,0.0203271675735251,84.8429860194261,999,1,
S94-A54, P1 H10,Unknown,1,Ccne1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A53, P1 H10,Unknown,1,Slamf1,Test,21.3272024005439,0,Fail,0.0203271675735251,999,77.9707439679675,0,
S94-A52, P1 H10,Unknown,1,Lmo2,Test,12.9651352163598,1,Pass,0.0203271675735251,81.7373411813792,999,1,
S94-A51, P1 H10,Unknown,1,Gata1,Test,14.7574622965737,1,Pass,0.0203271675735251,82.2829262040774,999,1,
S94-A50, P1 H10,Unknown,1,Dntt,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A49, P1 H10,Unknown,1,Cd34,Test,14.454973842067,1,Pass,0.0203271675735251,80.6477878993788,999,1,
S94-A60, P1 H10,Unknown,1,Nfe2,Test,17.4761483924463,1,Pass,0.0203271675735251,84.2305102276573,999,1,
S94-A59, P1 H10,Unknown,1,Zfp612,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A58, P1 H10,Unknown,1,Tcf3,Test,12.0845926474475,1,Pass,0.0203271675735251,85.2436965741582,999,1,
S94-A57, P1 H10,Unknown,1,Nkx2-3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S94-A56, P1 H10,Unknown,1,Ly6a,Test,999,0,Fail,0.0203271675735251,999,999,0,
